household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
nonelderly_childless_hh,lowest_quintile,1998,10800.0,2900.0,13800.0,6600.0,1700.0,18700.0
nonelderly_childless_hh,lowest_quintile,1999,11900.0,3000.0,14900.0,6400.0,1800.0,19400.0
nonelderly_childless_hh,lowest_quintile,2000,11100.0,3200.0,14300.0,7200.0,1700.0,19700.0
nonelderly_childless_hh,lowest_quintile,2001,11200.0,3200.0,14400.0,7600.0,1600.0,20400.0
nonelderly_childless_hh,lowest_quintile,2002,10400.0,3200.0,13600.0,7600.0,1400.0,19800.0
nonelderly_childless_hh,lowest_quintile,2003,10600.0,3100.0,13700.0,7900.0,1500.0,20200.0
nonelderly_childless_hh,lowest_quintile,2004,10700.0,3100.0,13800.0,8000.0,1400.0,20300.0
nonelderly_childless_hh,lowest_quintile,2005,11500.0,3000.0,14500.0,8000.0,1600.0,20900.0
nonelderly_childless_hh,lowest_quintile,2006,12500.0,2900.0,15500.0,7900.0,1800.0,21500.0
nonelderly_childless_hh,lowest_quintile,2007,13800.0,3000.0,16800.0,7500.0,1900.0,22400.0
nonelderly_childless_hh,lowest_quintile,2008,13500.0,2900.0,16400.0,7600.0,1300.0,22700.0
nonelderly_childless_hh,lowest_quintile,2009,12400.0,3400.0,15700.0,8600.0,1100.0,23300.0
nonelderly_childless_hh,lowest_quintile,2010,11700.0,3300.0,15000.0,9000.0,1100.0,22900.0
nonelderly_childless_hh,lowest_quintile,2011,12100.0,3200.0,15300.0,8900.0,1200.0,23000.0
nonelderly_childless_hh,lowest_quintile,2012,11500.0,3200.0,14700.0,9100.0,1200.0,22600.0
nonelderly_childless_hh,lowest_quintile,2013,12700.0,2800.0,15500.0,9600.0,1600.0,23600.0
nonelderly_childless_hh,lowest_quintile,2014,11900.0,2800.0,14700.0,10800.0,1300.0,24100.0
nonelderly_childless_hh,lowest_quintile,2015,12400.0,3000.0,15400.0,11100.0,1200.0,25300.0
nonelderly_childless_hh,lowest_quintile,2016,12500.0,2900.0,15400.0,11300.0,1200.0,25600.0
nonelderly_childless_hh,second_quintile,1979,26800.0,2900.0,29700.0,500.0,5000.0,25300.0
nonelderly_childless_hh,second_quintile,1980,25600.0,3100.0,28700.0,600.0,4800.0,24500.0
nonelderly_childless_hh,second_quintile,1981,25500.0,3200.0,28700.0,600.0,4900.0,24400.0
nonelderly_childless_hh,second_quintile,1982,25200.0,3400.0,28500.0,600.0,4600.0,24500.0
nonelderly_childless_hh,second_quintile,1983,24500.0,3300.0,27800.0,500.0,4500.0,23900.0
nonelderly_childless_hh,second_quintile,1984,26800.0,3200.0,30000.0,500.0,4900.0,25600.0
nonelderly_childless_hh,second_quintile,1985,26700.0,3000.0,29700.0,500.0,5100.0,25100.0
nonelderly_childless_hh,second_quintile,1986,26900.0,3300.0,30100.0,800.0,5200.0,25800.0
nonelderly_childless_hh,second_quintile,1987,26500.0,3200.0,29700.0,700.0,5000.0,25400.0
nonelderly_childless_hh,second_quintile,1988,27200.0,3000.0,30200.0,800.0,5300.0,25700.0
nonelderly_childless_hh,second_quintile,1989,27800.0,3200.0,30900.0,900.0,5300.0,26600.0
nonelderly_childless_hh,second_quintile,1990,28300.0,3400.0,31600.0,1000.0,5500.0,27100.0
nonelderly_childless_hh,second_quintile,1991,27100.0,3700.0,30900.0,1200.0,5200.0,26800.0
nonelderly_childless_hh,second_quintile,1992,26300.0,4300.0,30600.0,1500.0,5000.0,27000.0
nonelderly_childless_hh,second_quintile,1993,26800.0,4100.0,30900.0,1600.0,5200.0,27300.0
nonelderly_childless_hh,second_quintile,1994,27300.0,3900.0,31300.0,1600.0,5200.0,27700.0
nonelderly_childless_hh,second_quintile,1995,28900.0,4100.0,33000.0,1900.0,5500.0,29400.0
nonelderly_childless_hh,second_quintile,1996,28800.0,4000.0,32800.0,1600.0,5500.0,28900.0
nonelderly_childless_hh,second_quintile,1997,29600.0,4100.0,33700.0,1700.0,5700.0,29700.0
nonelderly_childless_hh,second_quintile,1998,31000.0,4300.0,35300.0,1900.0,5700.0,31400.0
nonelderly_childless_hh,second_quintile,1999,32500.0,3900.0,36400.0,2100.0,6000.0,32500.0
nonelderly_childless_hh,second_quintile,2000,32700.0,4200.0,36800.0,2200.0,6100.0,32900.0
nonelderly_childless_hh,second_quintile,2001,31500.0,4900.0,36400.0,2600.0,5300.0,33700.0
nonelderly_childless_hh,second_quintile,2002,30900.0,5000.0,35900.0,2700.0,4900.0,33700.0
nonelderly_childless_hh,second_quintile,2003,30000.0,5400.0,35400.0,3000.0,4700.0,33700.0
nonelderly_childless_hh,second_quintile,2004,31000.0,5400.0,36300.0,3200.0,4900.0,34600.0
nonelderly_childless_hh,second_quintile,2005,31400.0,5400.0,36800.0,3200.0,5100.0,34900.0
nonelderly_childless_hh,second_quintile,2006,32000.0,5800.0,37800.0,3400.0,5200.0,36000.0
nonelderly_childless_hh,second_quintile,2007,33300.0,5800.0,39200.0,3400.0,5400.0,37200.0
nonelderly_childless_hh,second_quintile,2008,32000.0,6000.0,38000.0,3800.0,4100.0,37700.0
nonelderly_childless_hh,second_quintile,2009,30000.0,7100.0,37100.0,4400.0,3700.0,37800.0
nonelderly_childless_hh,second_quintile,2010,29300.0,7400.0,36700.0,4500.0,3700.0,37500.0
nonelderly_childless_hh,second_quintile,2011,29300.0,7200.0,36500.0,4600.0,3800.0,37300.0
nonelderly_childless_hh,second_quintile,2012,29500.0,6800.0,36400.0,4600.0,3900.0,37000.0
nonelderly_childless_hh,second_quintile,2013,30400.0,6800.0,37200.0,4500.0,4500.0,37200.0
nonelderly_childless_hh,second_quintile,2014,30900.0,6300.0,37200.0,5200.0,4500.0,37800.0
nonelderly_childless_hh,second_quintile,2015,33300.0,6000.0,39200.0,5200.0,4800.0,39600.0
nonelderly_childless_hh,second_quintile,2016,34200.0,5900.0,40100.0,5300.0,5000.0,40400.0
nonelderly_childless_hh,middle_quintile,1979,43300.0,2100.0,45400.0,300.0,9200.0,36500.0
nonelderly_childless_hh,middle_quintile,1980,41700.0,2300.0,44100.0,300.0,9000.0,35300.0
nonelderly_childless_hh,middle_quintile,1981,41700.0,2500.0,44200.0,300.0,9200.0,35200.0
nonelderly_childless_hh,middle_quintile,1982,41500.0,2600.0,44100.0,300.0,8700.0,35700.0
nonelderly_childless_hh,middle_quintile,1983,41500.0,2800.0,44300.0,300.0,8500.0,36100.0
nonelderly_childless_hh,middle_quintile,1984,44500.0,2200.0,46700.0,300.0,9100.0,37900.0
nonelderly_childless_hh,middle_quintile,1985,44900.0,2100.0,47000.0,300.0,9500.0,37800.0
nonelderly_childless_hh,middle_quintile,1986,46100.0,2200.0,48200.0,300.0,9800.0,38700.0
nonelderly_childless_hh,middle_quintile,1987,45700.0,2400.0,48000.0,300.0,9700.0,38700.0
nonelderly_childless_hh,middle_quintile,1988,46300.0,2400.0,48700.0,400.0,9900.0,39200.0
nonelderly_childless_hh,middle_quintile,1989,47000.0,2200.0,49300.0,400.0,10000.0,39600.0
nonelderly_childless_hh,middle_quintile,1990,47100.0,2500.0,49600.0,400.0,10200.0,39800.0
nonelderly_childless_hh,middle_quintile,1991,46700.0,2600.0,49300.0,500.0,10000.0,39800.0
nonelderly_childless_hh,middle_quintile,1992,46700.0,3100.0,49800.0,600.0,10000.0,40400.0
nonelderly_childless_hh,middle_quintile,1993,46100.0,3100.0,49200.0,600.0,9800.0,39900.0
nonelderly_childless_hh,middle_quintile,1994,46800.0,2500.0,49300.0,600.0,10000.0,39900.0
nonelderly_childless_hh,middle_quintile,1995,48600.0,2700.0,51400.0,700.0,10500.0,41600.0
nonelderly_childless_hh,middle_quintile,1996,49600.0,2800.0,52400.0,700.0,10700.0,42400.0
nonelderly_childless_hh,middle_quintile,1997,50900.0,2500.0,53300.0,600.0,11000.0,42900.0
nonelderly_childless_hh,middle_quintile,1998,52700.0,2500.0,55200.0,700.0,11300.0,44700.0
nonelderly_childless_hh,middle_quintile,1999,54000.0,2600.0,56600.0,900.0,11600.0,45900.0
nonelderly_childless_hh,middle_quintile,2000,54800.0,2700.0,57500.0,900.0,11600.0,46800.0
nonelderly_childless_hh,middle_quintile,2001,54000.0,3100.0,57100.0,900.0,10600.0,47400.0
nonelderly_childless_hh,middle_quintile,2002,52800.0,3600.0,56500.0,1100.0,10200.0,47300.0
nonelderly_childless_hh,middle_quintile,2003,52400.0,4000.0,56400.0,1100.0,9900.0,47700.0
nonelderly_childless_hh,middle_quintile,2004,54000.0,3700.0,57700.0,1300.0,10200.0,48800.0
nonelderly_childless_hh,middle_quintile,2005,54800.0,3900.0,58700.0,1500.0,10500.0,49700.0
nonelderly_childless_hh,middle_quintile,2006,55800.0,3800.0,59700.0,1300.0,10800.0,50100.0
nonelderly_childless_hh,middle_quintile,2007,58100.0,4200.0,62300.0,1400.0,11100.0,52600.0
nonelderly_childless_hh,middle_quintile,2008,55800.0,4500.0,60300.0,1500.0,9200.0,52500.0
nonelderly_childless_hh,middle_quintile,2009,53700.0,5900.0,59600.0,1700.0,8700.0,52600.0
nonelderly_childless_hh,middle_quintile,2010,52300.0,6700.0,59000.0,1700.0,8800.0,51900.0
nonelderly_childless_hh,middle_quintile,2011,53000.0,5600.0,58700.0,1800.0,8800.0,51700.0
nonelderly_childless_hh,middle_quintile,2012,53500.0,5400.0,58900.0,1900.0,9000.0,51800.0
nonelderly_childless_hh,middle_quintile,2013,54900.0,5100.0,60100.0,1700.0,10200.0,51600.0
nonelderly_childless_hh,middle_quintile,2014,55600.0,5000.0,60600.0,2100.0,10400.0,52400.0
nonelderly_childless_hh,middle_quintile,2015,58800.0,4600.0,63400.0,2500.0,10900.0,55000.0
nonelderly_childless_hh,middle_quintile,2016,59200.0,4800.0,64000.0,2500.0,10900.0,55500.0
nonelderly_childless_hh,fourth_quintile,1979,63200.0,1700.0,64800.0,200.0,14800.0,50200.0
nonelderly_childless_hh,fourth_quintile,1980,62100.0,1900.0,64000.0,200.0,14800.0,49400.0
nonelderly_childless_hh,fourth_quintile,1981,62800.0,1800.0,64700.0,100.0,15400.0,49400.0
nonelderly_childless_hh,fourth_quintile,1982,62700.0,2100.0,64800.0,100.0,14500.0,50400.0
nonelderly_childless_hh,fourth_quintile,1983,63200.0,1900.0,65100.0,200.0,14300.0,51000.0
nonelderly_childless_hh,fourth_quintile,1984,66700.0,1800.0,68600.0,200.0,15000.0,53800.0
nonelderly_childless_hh,fourth_quintile,1985,67200.0,1500.0,68800.0,100.0,15400.0,53500.0
nonelderly_childless_hh,fourth_quintile,1986,69600.0,1800.0,71400.0,100.0,16200.0,55400.0
nonelderly_childless_hh,fourth_quintile,1987,70300.0,1700.0,72000.0,200.0,15900.0,56300.0
nonelderly_childless_hh,fourth_quintile,1988,71200.0,1600.0,72800.0,200.0,16500.0,56500.0
nonelderly_childless_hh,fourth_quintile,1989,71900.0,1600.0,73600.0,200.0,16600.0,57200.0
nonelderly_childless_hh,fourth_quintile,1990,70800.0,2000.0,72800.0,200.0,16400.0,56600.0
nonelderly_childless_hh,fourth_quintile,1991,70400.0,2100.0,72500.0,300.0,16300.0,56500.0
nonelderly_childless_hh,fourth_quintile,1992,70600.0,2400.0,73000.0,300.0,16200.0,57200.0
nonelderly_childless_hh,fourth_quintile,1993,71100.0,2400.0,73500.0,300.0,16200.0,57600.0
nonelderly_childless_hh,fourth_quintile,1994,72100.0,2000.0,74100.0,400.0,16600.0,57900.0
nonelderly_childless_hh,fourth_quintile,1995,73700.0,2000.0,75600.0,300.0,17100.0,58900.0
nonelderly_childless_hh,fourth_quintile,1996,75800.0,1900.0,77700.0,400.0,17600.0,60500.0
nonelderly_childless_hh,fourth_quintile,1997,77700.0,1900.0,79600.0,400.0,18100.0,61800.0
nonelderly_childless_hh,fourth_quintile,1998,80700.0,1900.0,82600.0,400.0,18800.0,64300.0
nonelderly_childless_hh,fourth_quintile,1999,82800.0,2000.0,84800.0,400.0,19200.0,66000.0
nonelderly_childless_hh,fourth_quintile,2000,84300.0,2000.0,86300.0,400.0,19400.0,67300.0
nonelderly_childless_hh,fourth_quintile,2001,83400.0,2100.0,85500.0,400.0,18200.0,67700.0
nonelderly_childless_hh,fourth_quintile,2002,81500.0,2800.0,84300.0,600.0,17400.0,67500.0
nonelderly_childless_hh,fourth_quintile,2003,82200.0,2600.0,84800.0,600.0,17200.0,68200.0
nonelderly_childless_hh,fourth_quintile,2004,85400.0,2700.0,88100.0,700.0,17900.0,70900.0
nonelderly_childless_hh,fourth_quintile,2005,86400.0,2700.0,89100.0,700.0,18300.0,71500.0
nonelderly_childless_hh,fourth_quintile,2006,88700.0,2900.0,91600.0,700.0,18900.0,73400.0
nonelderly_childless_hh,fourth_quintile,2007,91300.0,2900.0,94200.0,700.0,19200.0,75700.0
nonelderly_childless_hh,fourth_quintile,2008,89000.0,3200.0,92200.0,700.0,16900.0,76000.0
nonelderly_childless_hh,fourth_quintile,2009,85900.0,4400.0,90300.0,800.0,16300.0,74700.0
nonelderly_childless_hh,fourth_quintile,2010,85300.0,4500.0,89800.0,800.0,16500.0,74100.0
nonelderly_childless_hh,fourth_quintile,2011,85900.0,3900.0,89900.0,900.0,16300.0,74400.0
nonelderly_childless_hh,fourth_quintile,2012,87000.0,3600.0,90600.0,900.0,16800.0,74800.0
nonelderly_childless_hh,fourth_quintile,2013,89400.0,3500.0,92900.0,800.0,18800.0,74900.0
nonelderly_childless_hh,fourth_quintile,2014,91700.0,3300.0,95000.0,1200.0,19500.0,76700.0
nonelderly_childless_hh,fourth_quintile,2015,95300.0,2900.0,98200.0,1200.0,20300.0,79100.0
nonelderly_childless_hh,fourth_quintile,2016,95900.0,2900.0,98800.0,1300.0,20500.0,79600.0
nonelderly_childless_hh,highest_quintile,1979,127100.0,1100.0,128300.0,100.0,35400.0,92900.0
nonelderly_childless_hh,highest_quintile,1980,124400.0,1400.0,125800.0,100.0,34800.0,91100.0
nonelderly_childless_hh,highest_quintile,1981,124900.0,1300.0,126200.0,100.0,34900.0,91400.0
nonelderly_childless_hh,highest_quintile,1982,127000.0,1600.0,128600.0,100.0,32600.0,96000.0
nonelderly_childless_hh,highest_quintile,1983,130800.0,1600.0,132300.0,100.0,32500.0,99800.0
nonelderly_childless_hh,highest_quintile,1984,141000.0,1500.0,142500.0,100.0,34900.0,107700.0
nonelderly_childless_hh,highest_quintile,1985,143500.0,1500.0,145100.0,100.0,35800.0,109400.0
nonelderly_childless_hh,highest_quintile,1986,156000.0,1500.0,157500.0,100.0,38600.0,119000.0
nonelderly_childless_hh,highest_quintile,1987,150800.0,1300.0,152000.0,100.0,39900.0,112200.0
nonelderly_childless_hh,highest_quintile,1988,163700.0,1400.0,165000.0,100.0,43000.0,122100.0
nonelderly_childless_hh,highest_quintile,1989,161800.0,1400.0,163200.0,100.0,42100.0,121200.0
nonelderly_childless_hh,highest_quintile,1990,161900.0,1500.0,163400.0,200.0,42100.0,121400.0
nonelderly_childless_hh,highest_quintile,1991,155800.0,1600.0,157400.0,100.0,41100.0,116500.0
nonelderly_childless_hh,highest_quintile,1992,162800.0,1600.0,164400.0,200.0,43200.0,121500.0
nonelderly_childless_hh,highest_quintile,1993,160800.0,1700.0,162500.0,200.0,44100.0,118500.0
nonelderly_childless_hh,highest_quintile,1994,163900.0,1700.0,165500.0,200.0,45800.0,120000.0
nonelderly_childless_hh,highest_quintile,1995,169800.0,1600.0,171400.0,200.0,47900.0,123700.0
nonelderly_childless_hh,highest_quintile,1996,178900.0,1700.0,180600.0,200.0,50900.0,130000.0
nonelderly_childless_hh,highest_quintile,1997,190600.0,1800.0,192400.0,200.0,54400.0,138200.0
nonelderly_childless_hh,highest_quintile,1998,201900.0,1600.0,203500.0,200.0,57000.0,146800.0
nonelderly_childless_hh,highest_quintile,1999,212300.0,1600.0,213800.0,200.0,60500.0,153600.0
nonelderly_childless_hh,highest_quintile,2000,221900.0,1600.0,223500.0,200.0,63200.0,160600.0
nonelderly_childless_hh,highest_quintile,2001,202700.0,1700.0,204400.0,300.0,55400.0,149300.0
nonelderly_childless_hh,highest_quintile,2002,191700.0,2100.0,193800.0,300.0,51000.0,143100.0
nonelderly_childless_hh,highest_quintile,2003,196700.0,1900.0,198600.0,300.0,50000.0,148900.0
nonelderly_childless_hh,highest_quintile,2004,211900.0,1900.0,213800.0,300.0,54300.0,159800.0
nonelderly_childless_hh,highest_quintile,2005,234100.0,2000.0,236100.0,400.0,61000.0,175400.0
nonelderly_childless_hh,highest_quintile,2006,237500.0,2200.0,239800.0,400.0,61800.0,178300.0
nonelderly_childless_hh,highest_quintile,2007,241800.0,1900.0,243700.0,400.0,61400.0,182800.0
nonelderly_childless_hh,highest_quintile,2008,225100.0,2100.0,227200.0,400.0,55000.0,172500.0
nonelderly_childless_hh,highest_quintile,2009,207800.0,2700.0,210500.0,400.0,50100.0,160800.0
nonelderly_childless_hh,highest_quintile,2010,211800.0,2800.0,214600.0,400.0,52400.0,162600.0
nonelderly_childless_hh,highest_quintile,2011,216200.0,2700.0,219000.0,400.0,52200.0,167200.0
nonelderly_childless_hh,highest_quintile,2012,229800.0,2700.0,232500.0,500.0,56500.0,176500.0
nonelderly_childless_hh,highest_quintile,2013,225200.0,2300.0,227500.0,400.0,60200.0,167600.0
nonelderly_childless_hh,highest_quintile,2014,236300.0,2300.0,238600.0,600.0,64200.0,175000.0
nonelderly_childless_hh,highest_quintile,2015,239700.0,2100.0,241900.0,700.0,64700.0,177800.0
nonelderly_childless_hh,highest_quintile,2016,243100.0,2300.0,245400.0,800.0,65900.0,180300.0
nonelderly_childless_hh,percentiles_81_90,1979,87600.0,1300.0,88900.0,100.0,22100.0,66900.0
nonelderly_childless_hh,percentiles_81_90,1980,85600.0,1600.0,87200.0,100.0,22000.0,65300.0
nonelderly_childless_hh,percentiles_81_90,1981,86600.0,1500.0,88200.0,100.0,22900.0,65400.0
nonelderly_childless_hh,percentiles_81_90,1982,87100.0,1800.0,88900.0,100.0,21600.0,67500.0
nonelderly_childless_hh,percentiles_81_90,1983,88500.0,1600.0,90100.0,100.0,21300.0,68900.0
nonelderly_childless_hh,percentiles_81_90,1984,94600.0,1400.0,96000.0,100.0,22700.0,73400.0
nonelderly_childless_hh,percentiles_81_90,1985,93300.0,1600.0,94900.0,100.0,22600.0,72400.0
nonelderly_childless_hh,percentiles_81_90,1986,97900.0,1500.0,99400.0,100.0,23900.0,75600.0
nonelderly_childless_hh,percentiles_81_90,1987,99400.0,1300.0,100700.0,100.0,24200.0,76500.0
nonelderly_childless_hh,percentiles_81_90,1988,100000.0,1500.0,101500.0,100.0,24700.0,76800.0
nonelderly_childless_hh,percentiles_81_90,1989,102300.0,1500.0,103800.0,100.0,25200.0,78700.0
nonelderly_childless_hh,percentiles_81_90,1990,100500.0,1600.0,102100.0,200.0,24800.0,77400.0
nonelderly_childless_hh,percentiles_81_90,1991,98400.0,1800.0,100200.0,200.0,24200.0,76200.0
nonelderly_childless_hh,percentiles_81_90,1992,99000.0,1800.0,100800.0,200.0,24300.0,76700.0
nonelderly_childless_hh,percentiles_81_90,1993,100200.0,1700.0,101900.0,200.0,24600.0,77500.0
nonelderly_childless_hh,percentiles_81_90,1994,102500.0,1500.0,104100.0,300.0,25400.0,79000.0
nonelderly_childless_hh,percentiles_81_90,1995,104800.0,1700.0,106500.0,200.0,26100.0,80600.0
nonelderly_childless_hh,percentiles_81_90,1996,108100.0,2000.0,110100.0,300.0,27000.0,83400.0
nonelderly_childless_hh,percentiles_81_90,1997,110700.0,1800.0,112500.0,300.0,28000.0,84800.0
nonelderly_childless_hh,percentiles_81_90,1998,115300.0,1800.0,117100.0,300.0,29100.0,88400.0
nonelderly_childless_hh,percentiles_81_90,1999,119800.0,1700.0,121500.0,200.0,30300.0,91400.0
nonelderly_childless_hh,percentiles_81_90,2000,121600.0,1900.0,123400.0,300.0,30700.0,93000.0
nonelderly_childless_hh,percentiles_81_90,2001,119600.0,1900.0,121500.0,300.0,28800.0,93000.0
nonelderly_childless_hh,percentiles_81_90,2002,117500.0,2200.0,119700.0,300.0,27600.0,92400.0
nonelderly_childless_hh,percentiles_81_90,2003,120000.0,2100.0,122100.0,400.0,27100.0,95400.0
nonelderly_childless_hh,percentiles_81_90,2004,124000.0,2200.0,126100.0,400.0,28000.0,98600.0
nonelderly_childless_hh,percentiles_81_90,2005,127200.0,2100.0,129200.0,400.0,28900.0,100800.0
nonelderly_childless_hh,percentiles_81_90,2006,129900.0,2600.0,132500.0,500.0,29800.0,103100.0
nonelderly_childless_hh,percentiles_81_90,2007,134200.0,2100.0,136200.0,500.0,30500.0,106200.0
nonelderly_childless_hh,percentiles_81_90,2008,130800.0,2500.0,133400.0,400.0,27800.0,106000.0
nonelderly_childless_hh,percentiles_81_90,2009,126500.0,3200.0,129600.0,500.0,26400.0,103700.0
nonelderly_childless_hh,percentiles_81_90,2010,126300.0,3200.0,129500.0,500.0,27300.0,102600.0
nonelderly_childless_hh,percentiles_81_90,2011,128300.0,3100.0,131400.0,500.0,26700.0,105100.0
nonelderly_childless_hh,percentiles_81_90,2012,130300.0,3100.0,133400.0,600.0,27600.0,106400.0
nonelderly_childless_hh,percentiles_81_90,2013,133100.0,2700.0,135700.0,400.0,30800.0,105400.0
nonelderly_childless_hh,percentiles_81_90,2014,136900.0,2700.0,139600.0,700.0,32000.0,108200.0
nonelderly_childless_hh,percentiles_81_90,2015,142500.0,2500.0,145000.0,800.0,33500.0,112300.0
nonelderly_childless_hh,percentiles_81_90,2016,143100.0,2400.0,145500.0,800.0,33600.0,112800.0
nonelderly_childless_hh,percentiles_91_95,1979,112200.0,1100.0,113300.0,100.0,29800.0,83600.0
nonelderly_childless_hh,percentiles_91_95,1980,110600.0,1300.0,111900.0,0.0,29900.0,82000.0
nonelderly_childless_hh,percentiles_91_95,1981,111500.0,1200.0,112700.0,100.0,30900.0,81900.0
nonelderly_childless_hh,percentiles_91_95,1982,111200.0,1400.0,112700.0,0.0,28500.0,84100.0
nonelderly_childless_hh,percentiles_91_95,1983,114700.0,1500.0,116200.0,100.0,28400.0,87900.0
nonelderly_childless_hh,percentiles_91_95,1984,123100.0,1600.0,124600.0,100.0,30300.0,94400.0
nonelderly_childless_hh,percentiles_91_95,1985,121600.0,1500.0,123100.0,100.0,30300.0,92900.0
nonelderly_childless_hh,percentiles_91_95,1986,128600.0,1400.0,130000.0,100.0,32200.0,97900.0
nonelderly_childless_hh,percentiles_91_95,1987,130800.0,1300.0,132100.0,100.0,33600.0,98600.0
nonelderly_childless_hh,percentiles_91_95,1988,133800.0,1300.0,135100.0,0.0,34400.0,100800.0
nonelderly_childless_hh,percentiles_91_95,1989,135200.0,1400.0,136600.0,100.0,34700.0,102000.0
nonelderly_childless_hh,percentiles_91_95,1990,132200.0,1300.0,133500.0,100.0,34100.0,99500.0
nonelderly_childless_hh,percentiles_91_95,1991,129800.0,1600.0,131400.0,100.0,33500.0,98000.0
nonelderly_childless_hh,percentiles_91_95,1992,132500.0,1700.0,134200.0,200.0,33800.0,100600.0
nonelderly_childless_hh,percentiles_91_95,1993,134000.0,1800.0,135800.0,200.0,34600.0,101500.0
nonelderly_childless_hh,percentiles_91_95,1994,134800.0,1700.0,136500.0,200.0,35200.0,101500.0
nonelderly_childless_hh,percentiles_91_95,1995,139100.0,1600.0,140800.0,200.0,36800.0,104200.0
nonelderly_childless_hh,percentiles_91_95,1996,144800.0,1700.0,146500.0,100.0,38500.0,108200.0
nonelderly_childless_hh,percentiles_91_95,1997,150200.0,2000.0,152200.0,200.0,40200.0,112200.0
nonelderly_childless_hh,percentiles_91_95,1998,156400.0,1600.0,157900.0,200.0,41600.0,116600.0
nonelderly_childless_hh,percentiles_91_95,1999,162400.0,1600.0,164000.0,200.0,43700.0,120500.0
nonelderly_childless_hh,percentiles_91_95,2000,166100.0,1500.0,167600.0,200.0,44300.0,123500.0
nonelderly_childless_hh,percentiles_91_95,2001,161300.0,1500.0,162900.0,300.0,41700.0,121400.0
nonelderly_childless_hh,percentiles_91_95,2002,156900.0,2100.0,159000.0,300.0,39400.0,119900.0
nonelderly_childless_hh,percentiles_91_95,2003,161200.0,1800.0,163000.0,300.0,38800.0,124500.0
nonelderly_childless_hh,percentiles_91_95,2004,166500.0,1600.0,168100.0,200.0,40100.0,128200.0
nonelderly_childless_hh,percentiles_91_95,2005,175300.0,1900.0,177200.0,400.0,42400.0,135100.0
nonelderly_childless_hh,percentiles_91_95,2006,178400.0,2100.0,180500.0,300.0,43500.0,137300.0
nonelderly_childless_hh,percentiles_91_95,2007,185400.0,1800.0,187200.0,300.0,44700.0,142900.0
nonelderly_childless_hh,percentiles_91_95,2008,177100.0,1800.0,178900.0,400.0,41000.0,138200.0
nonelderly_childless_hh,percentiles_91_95,2009,171800.0,2700.0,174500.0,400.0,39000.0,135800.0
nonelderly_childless_hh,percentiles_91_95,2010,173500.0,2600.0,176100.0,400.0,40300.0,136200.0
nonelderly_childless_hh,percentiles_91_95,2011,177100.0,2900.0,179900.0,300.0,39900.0,140400.0
nonelderly_childless_hh,percentiles_91_95,2012,179700.0,2600.0,182300.0,400.0,41400.0,141300.0
nonelderly_childless_hh,percentiles_91_95,2013,184400.0,2100.0,186400.0,300.0,45500.0,141300.0
nonelderly_childless_hh,percentiles_91_95,2014,190000.0,2200.0,192100.0,400.0,47800.0,144800.0
nonelderly_childless_hh,percentiles_91_95,2015,195300.0,1900.0,197200.0,600.0,49200.0,148500.0
nonelderly_childless_hh,percentiles_91_95,2016,196500.0,2400.0,198900.0,700.0,49600.0,150000.0
nonelderly_childless_hh,percentiles_96_99,1979,162100.0,900.0,163000.0,100.0,45400.0,117700.0
nonelderly_childless_hh,percentiles_96_99,1980,157600.0,1100.0,158700.0,100.0,44900.0,113900.0
nonelderly_childless_hh,percentiles_96_99,1981,157700.0,1100.0,158800.0,100.0,45200.0,113600.0
nonelderly_childless_hh,percentiles_96_99,1982,158100.0,1500.0,159600.0,100.0,41000.0,118700.0
nonelderly_childless_hh,percentiles_96_99,1983,162300.0,1500.0,163800.0,100.0,40200.0,123700.0
nonelderly_childless_hh,percentiles_96_99,1984,177200.0,1500.0,178700.0,100.0,42700.0,136100.0
nonelderly_childless_hh,percentiles_96_99,1985,178800.0,1500.0,180300.0,100.0,44300.0,136100.0
nonelderly_childless_hh,percentiles_96_99,1986,194100.0,1600.0,195700.0,100.0,48000.0,147700.0
nonelderly_childless_hh,percentiles_96_99,1987,191700.0,1100.0,192800.0,100.0,51400.0,141500.0
nonelderly_childless_hh,percentiles_96_99,1988,198800.0,1100.0,199900.0,100.0,52200.0,147800.0
nonelderly_childless_hh,percentiles_96_99,1989,203100.0,1200.0,204300.0,100.0,53000.0,151400.0
nonelderly_childless_hh,percentiles_96_99,1990,196000.0,1500.0,197500.0,200.0,51200.0,146400.0
nonelderly_childless_hh,percentiles_96_99,1991,193500.0,1200.0,194700.0,100.0,51000.0,143800.0
nonelderly_childless_hh,percentiles_96_99,1992,198700.0,1100.0,199800.0,100.0,52700.0,147200.0
nonelderly_childless_hh,percentiles_96_99,1993,199300.0,1400.0,200800.0,100.0,54100.0,146700.0
nonelderly_childless_hh,percentiles_96_99,1994,204900.0,2000.0,206900.0,200.0,56400.0,150700.0
nonelderly_childless_hh,percentiles_96_99,1995,214800.0,1200.0,216000.0,200.0,59800.0,156300.0
nonelderly_childless_hh,percentiles_96_99,1996,222800.0,1300.0,224100.0,200.0,62200.0,162000.0
nonelderly_childless_hh,percentiles_96_99,1997,236100.0,1500.0,237600.0,200.0,66400.0,171400.0
nonelderly_childless_hh,percentiles_96_99,1998,248600.0,1400.0,250000.0,200.0,69700.0,180500.0
