household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
nonelderly_childless_hh,fourth_quintile,1986,15600.0,6600.0,7600.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,1987,15400.0,6200.0,7600.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1988,16000.0,6300.0,8000.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1989,16000.0,6400.0,8000.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1990,16000.0,6300.0,8100.0,900.0,700.0
nonelderly_childless_hh,fourth_quintile,1991,15800.0,6200.0,8000.0,800.0,700.0
nonelderly_childless_hh,fourth_quintile,1992,15700.0,6000.0,8100.0,900.0,800.0
nonelderly_childless_hh,fourth_quintile,1993,15600.0,5900.0,8000.0,1000.0,800.0
nonelderly_childless_hh,fourth_quintile,1994,16000.0,6000.0,8100.0,1000.0,800.0
nonelderly_childless_hh,fourth_quintile,1995,16500.0,6200.0,8300.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,1996,16800.0,6400.0,8500.0,1200.0,800.0
nonelderly_childless_hh,fourth_quintile,1997,17300.0,6600.0,8700.0,1200.0,800.0
nonelderly_childless_hh,fourth_quintile,1998,18100.0,6900.0,9200.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,1999,18600.0,7200.0,9400.0,1100.0,900.0
nonelderly_childless_hh,fourth_quintile,2000,18800.0,7300.0,9500.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2001,17500.0,6400.0,9500.0,700.0,800.0
nonelderly_childless_hh,fourth_quintile,2002,16800.0,6100.0,9300.0,700.0,800.0
nonelderly_childless_hh,fourth_quintile,2003,16600.0,5700.0,9300.0,900.0,800.0
nonelderly_childless_hh,fourth_quintile,2004,17200.0,5800.0,9500.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2005,17700.0,5900.0,9600.0,1400.0,800.0
nonelderly_childless_hh,fourth_quintile,2006,18200.0,6100.0,9800.0,1500.0,700.0
nonelderly_childless_hh,fourth_quintile,2007,18400.0,6300.0,10100.0,1300.0,600.0
nonelderly_childless_hh,fourth_quintile,2008,16100.0,4800.0,9900.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,2009,15300.0,4600.0,9600.0,600.0,600.0
nonelderly_childless_hh,fourth_quintile,2010,15600.0,4800.0,9400.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,2011,15500.0,5800.0,8300.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,2012,15800.0,5900.0,8300.0,900.0,700.0
nonelderly_childless_hh,fourth_quintile,2013,17600.0,6000.0,9800.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,2014,18200.0,6200.0,10100.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2015,18900.0,6500.0,10500.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2016,19100.0,6600.0,10600.0,1000.0,700.0
nonelderly_childless_hh,highest_quintile,1979,35000.0,20500.0,8500.0,5000.0,1000.0
nonelderly_childless_hh,highest_quintile,1980,34400.0,21100.0,8500.0,4000.0,800.0
nonelderly_childless_hh,highest_quintile,1981,34500.0,21300.0,9400.0,3100.0,700.0
nonelderly_childless_hh,highest_quintile,1982,32100.0,19700.0,9700.0,1900.0,800.0
nonelderly_childless_hh,highest_quintile,1983,32000.0,18500.0,10100.0,2500.0,900.0
nonelderly_childless_hh,highest_quintile,1984,34200.0,19300.0,10900.0,3000.0,1000.0
nonelderly_childless_hh,highest_quintile,1985,35000.0,19900.0,11300.0,2900.0,1000.0
nonelderly_childless_hh,highest_quintile,1986,38000.0,21800.0,12100.0,3100.0,1000.0
nonelderly_childless_hh,highest_quintile,1987,39200.0,22100.0,12300.0,3800.0,1000.0
nonelderly_childless_hh,highest_quintile,1988,42200.0,24000.0,12900.0,4200.0,1000.0
nonelderly_childless_hh,highest_quintile,1989,41300.0,23300.0,13000.0,3900.0,1000.0
nonelderly_childless_hh,highest_quintile,1990,41300.0,23300.0,13200.0,3900.0,900.0
nonelderly_childless_hh,highest_quintile,1991,40200.0,22300.0,13500.0,3400.0,1000.0
nonelderly_childless_hh,highest_quintile,1992,42100.0,23600.0,13600.0,3800.0,1000.0
nonelderly_childless_hh,highest_quintile,1993,43000.0,23700.0,13800.0,4400.0,1100.0
nonelderly_childless_hh,highest_quintile,1994,44700.0,24300.0,14400.0,4800.0,1200.0
nonelderly_childless_hh,highest_quintile,1995,46800.0,25600.0,14600.0,5300.0,1200.0
nonelderly_childless_hh,highest_quintile,1996,49400.0,27800.0,14900.0,5600.0,1100.0
nonelderly_childless_hh,highest_quintile,1997,52900.0,30400.0,15400.0,5900.0,1100.0
nonelderly_childless_hh,highest_quintile,1998,55500.0,32500.0,16000.0,5700.0,1200.0
nonelderly_childless_hh,highest_quintile,1999,58900.0,35000.0,16700.0,5900.0,1300.0
nonelderly_childless_hh,highest_quintile,2000,61500.0,37400.0,17000.0,5900.0,1200.0
nonelderly_childless_hh,highest_quintile,2001,53900.0,31700.0,17300.0,3800.0,1100.0
nonelderly_childless_hh,highest_quintile,2002,49800.0,28500.0,16900.0,3300.0,1100.0
nonelderly_childless_hh,highest_quintile,2003,48800.0,25900.0,17200.0,4500.0,1100.0
nonelderly_childless_hh,highest_quintile,2004,52900.0,28400.0,17300.0,6000.0,1100.0
nonelderly_childless_hh,highest_quintile,2005,59200.0,31900.0,17400.0,8700.0,1200.0
nonelderly_childless_hh,highest_quintile,2006,60100.0,32300.0,17700.0,9100.0,1100.0
nonelderly_childless_hh,highest_quintile,2007,59300.0,32700.0,18300.0,7300.0,900.0
nonelderly_childless_hh,highest_quintile,2008,53400.0,29600.0,18400.0,4500.0,1000.0
nonelderly_childless_hh,highest_quintile,2009,48300.0,26100.0,18100.0,3300.0,900.0
nonelderly_childless_hh,highest_quintile,2010,50500.0,27200.0,17900.0,4500.0,900.0
nonelderly_childless_hh,highest_quintile,2011,50300.0,28900.0,15900.0,4600.0,900.0
nonelderly_childless_hh,highest_quintile,2012,54500.0,31700.0,16200.0,5600.0,1000.0
nonelderly_childless_hh,highest_quintile,2013,57800.0,32000.0,19000.0,5700.0,1100.0
nonelderly_childless_hh,highest_quintile,2014,61300.0,34500.0,19300.0,6300.0,1200.0
nonelderly_childless_hh,highest_quintile,2015,61900.0,34900.0,20000.0,5900.0,1200.0
nonelderly_childless_hh,highest_quintile,2016,63000.0,35600.0,20100.0,6100.0,1100.0
nonelderly_childless_hh,percentiles_81_90,1979,21700.0,11200.0,7900.0,1900.0,800.0
nonelderly_childless_hh,percentiles_81_90,1980,21700.0,11700.0,7800.0,1500.0,700.0
nonelderly_childless_hh,percentiles_81_90,1981,22500.0,12200.0,8500.0,1200.0,600.0
nonelderly_childless_hh,percentiles_81_90,1982,21000.0,11100.0,8500.0,800.0,600.0
nonelderly_childless_hh,percentiles_81_90,1983,20800.0,10200.0,8900.0,1000.0,700.0
nonelderly_childless_hh,percentiles_81_90,1984,22200.0,10500.0,9700.0,1100.0,800.0
nonelderly_childless_hh,percentiles_81_90,1985,22100.0,10400.0,9900.0,1000.0,800.0
nonelderly_childless_hh,percentiles_81_90,1986,23500.0,11000.0,10600.0,1100.0,800.0
nonelderly_childless_hh,percentiles_81_90,1987,23700.0,10800.0,10700.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,1988,24200.0,10800.0,11200.0,1400.0,800.0
nonelderly_childless_hh,percentiles_81_90,1989,24700.0,11200.0,11200.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,1990,24300.0,10900.0,11300.0,1300.0,800.0
nonelderly_childless_hh,percentiles_81_90,1991,23600.0,10500.0,11100.0,1200.0,900.0
nonelderly_childless_hh,percentiles_81_90,1992,23700.0,10400.0,11200.0,1200.0,900.0
nonelderly_childless_hh,percentiles_81_90,1993,23900.0,10300.0,11300.0,1400.0,900.0
nonelderly_childless_hh,percentiles_81_90,1994,24700.0,10600.0,11600.0,1500.0,1000.0
nonelderly_childless_hh,percentiles_81_90,1995,25400.0,11000.0,11800.0,1800.0,900.0
nonelderly_childless_hh,percentiles_81_90,1996,26200.0,11400.0,12100.0,1800.0,900.0
nonelderly_childless_hh,percentiles_81_90,1997,27300.0,12000.0,12600.0,1800.0,900.0
nonelderly_childless_hh,percentiles_81_90,1998,28300.0,12600.0,13100.0,1700.0,1000.0
nonelderly_childless_hh,percentiles_81_90,1999,29400.0,13100.0,13500.0,1700.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2000,30000.0,13600.0,13600.0,1700.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2001,28000.0,12200.0,13700.0,1200.0,900.0
nonelderly_childless_hh,percentiles_81_90,2002,26900.0,11600.0,13400.0,1000.0,900.0
nonelderly_childless_hh,percentiles_81_90,2003,26400.0,10600.0,13600.0,1300.0,900.0
nonelderly_childless_hh,percentiles_81_90,2004,27300.0,11000.0,13800.0,1600.0,900.0
nonelderly_childless_hh,percentiles_81_90,2005,28100.0,11000.0,14000.0,2200.0,900.0
nonelderly_childless_hh,percentiles_81_90,2006,29100.0,11500.0,14200.0,2500.0,800.0
nonelderly_childless_hh,percentiles_81_90,2007,29500.0,11900.0,14800.0,2100.0,800.0
nonelderly_childless_hh,percentiles_81_90,2008,26900.0,10400.0,14600.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2009,25500.0,9700.0,14200.0,900.0,700.0
nonelderly_childless_hh,percentiles_81_90,2010,26200.0,10200.0,14000.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2011,25900.0,11500.0,12300.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2012,26700.0,11900.0,12600.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,2013,29600.0,12200.0,14800.0,1700.0,800.0
nonelderly_childless_hh,percentiles_81_90,2014,30600.0,12700.0,15100.0,1900.0,900.0
nonelderly_childless_hh,percentiles_81_90,2015,32100.0,13500.0,15800.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2016,32300.0,13600.0,16000.0,1800.0,900.0
nonelderly_childless_hh,percentiles_91_95,1979,29400.0,16400.0,9300.0,2800.0,900.0
nonelderly_childless_hh,percentiles_91_95,1980,29500.0,17200.0,9200.0,2400.0,800.0
nonelderly_childless_hh,percentiles_91_95,1981,30400.0,17800.0,10100.0,1800.0,700.0
nonelderly_childless_hh,percentiles_91_95,1982,28000.0,15800.0,10400.0,1000.0,700.0
nonelderly_childless_hh,percentiles_91_95,1983,27900.0,14900.0,10800.0,1400.0,800.0
nonelderly_childless_hh,percentiles_91_95,1984,29700.0,15300.0,11800.0,1700.0,900.0
nonelderly_childless_hh,percentiles_91_95,1985,29800.0,15200.0,12200.0,1500.0,900.0
nonelderly_childless_hh,percentiles_91_95,1986,31600.0,16100.0,12900.0,1600.0,900.0
nonelderly_childless_hh,percentiles_91_95,1987,33200.0,16900.0,13100.0,2200.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1988,33800.0,16800.0,13900.0,2100.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1989,34200.0,17100.0,14000.0,2100.0,900.0
nonelderly_childless_hh,percentiles_91_95,1990,33400.0,16500.0,14000.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,1991,33000.0,16000.0,14300.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1992,33200.0,16000.0,14300.0,2000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1993,33800.0,16100.0,14400.0,2300.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1994,34600.0,16400.0,14800.0,2300.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1995,35900.0,17000.0,15100.0,2700.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1996,37700.0,18100.0,15600.0,2900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1997,39200.0,19300.0,15900.0,2900.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1998,40800.0,20300.0,16700.0,2700.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1999,42900.0,21700.0,17200.0,2800.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2000,43400.0,22200.0,17300.0,2700.0,1100.0
nonelderly_childless_hh,percentiles_91_95,2001,41100.0,20400.0,17900.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2002,38800.0,18900.0,17300.0,1500.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2003,37900.0,17200.0,17700.0,2000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2004,39400.0,17900.0,17900.0,2600.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2005,41500.0,18600.0,18300.0,3600.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2006,42500.0,19200.0,18500.0,3900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2007,43700.0,20100.0,19200.0,3400.0,900.0
nonelderly_childless_hh,percentiles_91_95,2008,40100.0,18200.0,19100.0,2000.0,800.0
nonelderly_childless_hh,percentiles_91_95,2009,37900.0,17100.0,18600.0,1500.0,800.0
nonelderly_childless_hh,percentiles_91_95,2010,39300.0,18000.0,18600.0,2000.0,800.0
nonelderly_childless_hh,percentiles_91_95,2011,38900.0,19500.0,16600.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,2012,40300.0,20300.0,16800.0,2300.0,900.0
nonelderly_childless_hh,percentiles_91_95,2013,44300.0,20800.0,19900.0,2700.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2014,46400.0,22000.0,20200.0,3000.0,1100.0
nonelderly_childless_hh,percentiles_91_95,2015,47800.0,22900.0,20800.0,2900.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2016,48200.0,23300.0,20900.0,3000.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1979,44800.0,28000.0,9200.0,6400.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1980,44000.0,28700.0,9400.0,4900.0,1000.0
nonelderly_childless_hh,percentiles_96_99,1981,44400.0,29100.0,10500.0,3900.0,900.0
nonelderly_childless_hh,percentiles_96_99,1982,40300.0,26000.0,11300.0,2100.0,900.0
nonelderly_childless_hh,percentiles_96_99,1983,39800.0,24100.0,11700.0,2900.0,1000.0
nonelderly_childless_hh,percentiles_96_99,1984,42100.0,24900.0,12600.0,3500.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1985,43600.0,25900.0,13300.0,3300.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1986,47500.0,28500.0,14200.0,3600.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1987,50500.0,30000.0,14700.0,4600.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1988,51400.0,30100.0,15300.0,4800.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1989,52300.0,31000.0,15600.0,4500.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1990,50700.0,29400.0,16000.0,4200.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1991,50200.0,28500.0,16800.0,3700.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1992,51900.0,29500.0,17000.0,4100.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1993,53200.0,29500.0,17400.0,4900.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1994,55200.0,30800.0,17900.0,5100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1995,58500.0,32700.0,18400.0,6100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1996,60800.0,34900.0,18500.0,6100.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1997,64800.0,37900.0,19000.0,6500.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1998,68400.0,41200.0,19700.0,6100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1999,73000.0,44400.0,20600.0,6500.0,1600.0
nonelderly_childless_hh,percentiles_96_99,2000,74900.0,46200.0,21200.0,6100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2001,67800.0,40800.0,21800.0,3900.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2002,63600.0,37400.0,21800.0,3200.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2003,62800.0,34500.0,22300.0,4600.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2004,66500.0,37100.0,22000.0,6000.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2005,72300.0,40500.0,21700.0,8800.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2006,76100.0,43200.0,22200.0,9400.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2007,77200.0,45000.0,23000.0,8100.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2008,69400.0,40500.0,23300.0,4400.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2009,64400.0,36500.0,23700.0,3100.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2010,67700.0,38900.0,23400.0,4300.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2011,67200.0,41000.0,20700.0,4300.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2012,72200.0,44700.0,21100.0,5200.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2013,77600.0,45200.0,24800.0,6200.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2014,82000.0,48200.0,25200.0,7100.0,1500.0
nonelderly_childless_hh,percentiles_96_99,2015,84700.0,50600.0,25800.0,6700.0,1500.0
nonelderly_childless_hh,percentiles_96_99,2016,84500.0,50500.0,26100.0,6500.0,1400.0
nonelderly_childless_hh,top_1_percent,1979,179500.0,120600.0,6800.0,49900.0,2200.0
nonelderly_childless_hh,top_1_percent,1980,165600.0,118300.0,7200.0,38100.0,2000.0
nonelderly_childless_hh,top_1_percent,1981,147400.0,107300.0,8400.0,29900.0,1700.0
nonelderly_childless_hh,top_1_percent,1982,146700.0,113100.0,11100.0,20800.0,1700.0
nonelderly_childless_hh,top_1_percent,1983,146300.0,107800.0,11200.0,25100.0,2300.0
nonelderly_childless_hh,top_1_percent,1984,168800.0,122300.0,11300.0,32500.0,2700.0
nonelderly_childless_hh,top_1_percent,1985,178600.0,132000.0,11700.0,32100.0,2700.0
nonelderly_childless_hh,top_1_percent,1986,205000.0,155600.0,12100.0,34100.0,3200.0
nonelderly_childless_hh,top_1_percent,1987,210400.0,155800.0,13800.0,38300.0,2500.0
nonelderly_childless_hh,top_1_percent,1988,254200.0,190600.0,15000.0,45700.0,2900.0
nonelderly_childless_hh,top_1_percent,1989,228800.0,169200.0,15500.0,41400.0,2700.0
nonelderly_childless_hh,top_1_percent,1990,240200.0,178800.0,15800.0,43200.0,2400.0
nonelderly_childless_hh,top_1_percent,1991,215400.0,158300.0,19700.0,34800.0,2500.0
nonelderly_childless_hh,top_1_percent,1992,247500.0,184900.0,19700.0,40500.0,2400.0
nonelderly_childless_hh,top_1_percent,1993,256100.0,187100.0,19800.0,46400.0,2800.0
nonelderly_childless_hh,top_1_percent,1994,284200.0,198400.0,25800.0,57000.0,2900.0
nonelderly_childless_hh,top_1_percent,1995,302400.0,214900.0,25300.0,59100.0,3200.0
nonelderly_childless_hh,top_1_percent,1996,336300.0,244200.0,26600.0,62600.0,2800.0
nonelderly_childless_hh,top_1_percent,1997,392500.0,288800.0,28700.0,72000.0,3000.0
nonelderly_childless_hh,top_1_percent,1998,429800.0,321200.0,30000.0,75200.0,3300.0
nonelderly_childless_hh,top_1_percent,1999,435200.0,329500.0,31600.0,70600.0,3600.0
nonelderly_childless_hh,top_1_percent,2000,464200.0,356900.0,33100.0,70800.0,3400.0
nonelderly_childless_hh,top_1_percent,2001,362300.0,280200.0,33000.0,46600.0,2600.0
nonelderly_childless_hh,top_1_percent,2002,310800.0,237100.0,30800.0,40100.0,2700.0
nonelderly_childless_hh,top_1_percent,2003,312100.0,219600.0,30700.0,58400.0,3300.0
nonelderly_childless_hh,top_1_percent,2004,375500.0,260000.0,31900.0,80000.0,3500.0
nonelderly_childless_hh,top_1_percent,2005,486800.0,328400.0,33200.0,120500.0,4600.0
nonelderly_childless_hh,top_1_percent,2006,498700.0,334100.0,33000.0,128100.0,3600.0
nonelderly_childless_hh,top_1_percent,2007,457600.0,324000.0,34200.0,96600.0,2700.0
nonelderly_childless_hh,top_1_percent,2008,390000.0,289400.0,35100.0,61800.0,3700.0
nonelderly_childless_hh,top_1_percent,2009,324500.0,241500.0,34100.0,46000.0,2900.0
nonelderly_childless_hh,top_1_percent,2010,348800.0,248000.0,34200.0,63000.0,3600.0
nonelderly_childless_hh,top_1_percent,2011,351300.0,251400.0,31700.0,65000.0,3300.0
nonelderly_childless_hh,top_1_percent,2012,434400.0,310500.0,33000.0,87200.0,3800.0
nonelderly_childless_hh,top_1_percent,2013,431700.0,310100.0,38900.0,78300.0,4400.0
nonelderly_childless_hh,top_1_percent,2014,477000.0,348100.0,39300.0,86200.0,3400.0
nonelderly_childless_hh,top_1_percent,2015,475500.0,347700.0,41400.0,82600.0,3800.0
nonelderly_childless_hh,top_1_percent,2016,474100.0,344000.0,41400.0,85200.0,3400.0
